clash of the titans,agarwal,./data/agarwal2015_screenplays/fail/51e301bd1f7f8ee49901bc21_Clash_of_the_Titans.txt,800320,
the italian job,agarwal,./data/agarwal2015_screenplays/fail/51e301be1f7f8ee49901bd07_The_Italian_Job.txt,317740,
bonnie and clyde,agarwal,./data/agarwal2015_screenplays/fail/51e301be1f7f8ee49901bd2b_Bonnie_and_Clyde.txt,61418,
the manchurian candidate,agarwal,./data/agarwal2015_screenplays/fail/51e301bf1f7f8ee49901bd94_The_Manchurian_Candidate.txt,368008,
from here to eternity,agarwal,./data/agarwal2015_screenplays/fail/51e301bf1f7f8ee49901be28_From_Here_to_Eternity.txt,45793,
strangers on a train,agarwal,./data/agarwal2015_screenplays/fail/51e301bf1f7f8ee49901be46_Strangers_on_a_Train.txt,44079,
anna karenina,agarwal,./data/agarwal2015_screenplays/fail/51e301bf1f7f8ee49901be5d_Anna_Karenina.txt,1781769,2
deception,agarwal,./data/agarwal2015_screenplays/fail/51e301c01f7f8ee49901be78_Deception.txt,6461812,
anna karenina,agarwal,./data/agarwal2015_screenplays/fail/51e301c01f7f8ee49901bf12_Anna_Karenina.txt,1781769,2
king kong,agarwal,./data/agarwal2015_screenplays/fail/51e301c01f7f8ee49901bf24_King_Kong.txt,360717,
all the president s men,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a94d6_All_the_President_s_Men.txt,74119,
american graffiti,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a94d9_American_Graffiti.txt,69704,
badlands,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a94eb_Badlands.txt,69762,
barton fink,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a94ec_Barton_Fink.txt,101410,
the big lebowski,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a94f4_The_Big_Lebowski.txt,118715,
clerks ,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a950e_Clerks_.txt,109445,
dark star,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9517_Dark_Star.txt,69945,
the elephant man,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9527_The_Elephant_Man.txt,80678,
erik the viking,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9528_Erik_the_Viking.txt,97289,
frankenstein,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a953b_Frankenstein.txt,1976009,0
gandhi,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a953e_Gandhi.txt,83987,
the ghost and the darkness,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9542_The_Ghost_and_the_Darkness.txt,116409,
grand hotel,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9549_Grand_Hotel.txt,2006421,
the grapes of wrath,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a954a_The_Grapes_of_Wrath.txt,32551,
a hard day s night,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9552_A_Hard_Day_s_Night.txt,58182,
the hospital,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a955b_The_Hospital.txt,67217,
the hudsucker proxy,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a955d_The_Hudsucker_Proxy.txt,110074,
it happened one night,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9567_It_Happened_One_Night.txt,25316,
jfk,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9570_JFK.txt,102138,
the man who wasn t there,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9590_The_Man_Who_Wasn_t_There.txt,243133,
miller s crossing,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a9599_Miller_s_Crossing.txt,100150,
misery,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a959b_Misery.txt,100157,
mr  smith goes to washington,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a959e_Mr__Smith_Goes_to_Washington.txt,31679,
mobsters,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a959f_Mobsters.txt,102460,
ninotchka,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a95a8_Ninotchka.txt,31725,
portrait of jennie,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a95b5_Portrait_of_Jennie.txt,40705,
the princess bride,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a95b6_The_Princess_Bride.txt,93779,
serial mom,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a95ce_Serial_Mom.txt,111127,
smokey and the bandit,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a95dd_Smokey_and_the_Bandit.txt,76729,
stagecoach,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a95e2_Stagecoach.txt,92003,
star wars episode vi  return of the jedi,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a95e9_Star_Wars_Episode_VI__Return_of_the_Jedi.txt,86190,
the 40 year old virgin,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e2fe98144cce5b901a961a_The_40_Year_Old_Virgin.txt,405422,
evil dead,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b71f7f8ee49901b05c_Evil_Dead.txt,83907,
django unchained,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b71f7f8ee49901b0ca_Django_Unchained.txt,1853728,1
hannibal,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b71f7f8ee49901b0e6_Hannibal.txt,2243973,3
the fighter,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b81f7f8ee49901b2e7_The_Fighter.txt,964517,
true grit,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b81f7f8ee49901b384_True_Grit.txt,1403865,3
44 inch chest,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b81f7f8ee49901b3a4_44_Inch_Chest.txt,914837,
a serious man,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b81f7f8ee49901b3a8_A_Serious_Man.txt,1019452,2
angels and demons,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b81f7f8ee49901b3b6_Angels_and_Demons.txt,4158638,
the imaginarium of dr  parnassus,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b81f7f8ee49901b420_The_Imaginarium_of_Dr__Parnassus.txt,1054606,1
inglourious basterds,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301b81f7f8ee49901b425_Inglourious_Basterds.txt,361748,
dawn of the dead,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301ba1f7f8ee49901b744_Dawn_of_the_Dead.txt,363547,
saw,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301ba1f7f8ee49901b77f_Saw.txt,387564,
finding nemo,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301ba1f7f8ee49901b7b0_Finding_Nemo.txt,266543,
gangs of new york,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301ba1f7f8ee49901b813_Gangs_of_New_York.txt,217505,
the good girl,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301ba1f7f8ee49901b814_The_Good_Girl.txt,279113,
resident evil,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b833_Resident_Evil.txt,120804,
american outlaws,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b85b_American_Outlaws.txt,244000,
american psycho,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b8ad_American_Psycho.txt,144084,
dogma,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b90a_Dogma.txt,120655,
never been kissed,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b91f_Never_Been_Kissed.txt,151738,
lock  stock and two smoking barrels,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b956_Lock__Stock_and_Two_Smoking_Barrels.txt,120735,
mulan,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b95b_Mulan.txt,120762,
rushmore,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b96b_Rushmore.txt,128445,
cube,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b994_Cube.txt,123755,
the game,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bb1f7f8ee49901b99f_The_Game.txt,119174,
starship troopers,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bc1f7f8ee49901b9b7_Starship_Troopers.txt,120201,
clueless,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bc1f7f8ee49901ba14_Clueless.txt,112697,
heavenly creatures,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bc1f7f8ee49901ba56_Heavenly_Creatures.txt,110005,
aladdin,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bc1f7f8ee49901baae_Aladdin.txt,6139732,
labyrinth,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bd1f7f8ee49901bb9c_Labyrinth.txt,91369,
agnes of god,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bd1f7f8ee49901bbae_Agnes_of_God.txt,88683,
the king of comedy,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bd1f7f8ee49901bc11_The_King_of_Comedy.txt,85794,
dawn of the dead,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301be1f7f8ee49901bc64_Dawn_of_the_Dead.txt,363547,
days of heaven,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301be1f7f8ee49901bc65_Days_of_Heaven.txt,77405,
midnight express,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301be1f7f8ee49901bc6e_Midnight_Express.txt,77928,
true grit,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301be1f7f8ee49901bd0e_True_Grit.txt,1403865,3
2001  a space odyssey,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301be1f7f8ee49901bd10_2001__A_Space_Odyssey.txt,62622,
mary poppins,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301bf1f7f8ee49901bd72_Mary_Poppins.txt,58331,
meet john doe,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301c01f7f8ee49901beba_Meet_John_Doe.txt,33891,
the wizard of oz,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301c01f7f8ee49901bee1_The_Wizard_of_Oz.txt,32138,
frankenstein,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301c01f7f8ee49901bf35_Frankenstein.txt,1976009,0
the passion of joan of arc,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/51e301c11f7f8ee49901bf52_The_Passion_of_Joan_of_Arc.txt,19254,
,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/findMoviesWithoutIntExt.pl,,3
,agarwal,./data/agarwal2015_screenplays/fail_wo_tags/listMovies.txt,,3
all about eve,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94d4_All_About_Eve.txt,42192,
american pie,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94da_American_Pie.txt,1605630,
an american werewolf in paris,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94dd_An_American_Werewolf_in_Paris.txt,118604,
annie hall,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94de_Annie_Hall.txt,75686,
as good as it gets,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94e1_As_Good_as_It_Gets.txt,119822,
the assignment,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94e2_The_Assignment.txt,118647,
bachelor party,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94e6_Bachelor_Party.txt,86927,
backdraft,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94e7_Backdraft.txt,101393,
bad day at black rock,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94e8_Bad_Day_at_Black_Rock.txt,47849,
basic,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94ed_Basic.txt,264395,
the battle of shaker heights,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94f0_The_Battle_of_Shaker_Heights.txt,357470,
being there,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94f2_Being_There.txt,78841,
black snake moan,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94f7_Black_Snake_Moan.txt,462200,
blue velvet,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94f9_Blue_Velvet.txt,90756,
the boondock saints,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94fb_The_Boondock_Saints.txt,144117,
bottle rocket,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a94fc_Bottle_Rocket.txt,115734,
braveheart,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9500_Braveheart.txt,112573,
bringing out the dead,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9501_Bringing_Out_the_Dead.txt,163988,
bruce almighty,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9502_Bruce_Almighty.txt,315327,
bull durham,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9503_Bull_Durham.txt,94812,
the butterfly effect,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9504_The_Butterfly_Effect.txt,289879,
casablanca,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9506_Casablanca.txt,34583,
chasing amy,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9509_Chasing_Amy.txt,118842,
chinatown,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a950a_Chinatown.txt,71315,
the cider house rules,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a950b_The_Cider_House_Rules.txt,124315,
the cincinnati kid,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a950c_The_Cincinnati_Kid.txt,59037,
cold mountain,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9510_Cold_Mountain.txt,159365,
the cooler,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9512_The_Cooler.txt,318374,
dances with wolves,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9516_Dances_with_Wolves.txt,99348,
the day the clown cried,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9518_The_Day_the_Clown_Cried.txt,68451,
the day the earth stood still,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9519_The_Day_the_Earth_Stood_Still.txt,970416,
dead poets society,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a951a_Dead_Poets_Society.txt,97165,
deep cover,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a951b_Deep_Cover.txt,104073,
the doors,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9520_The_Doors.txt,101761,
dumb   dumber,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9525_Dumb___Dumber.txt,109686,
erin brockovich,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9529_Erin_Brockovich.txt,195685,
eternal sunshine of the spotless mind,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a952a_Eternal_Sunshine_of_the_Spotless_Mind.txt,338013,
fantastic four,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a952e_Fantastic_Four.txt,1502712,0
fast times at ridgemont high,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9530_Fast_Times_at_Ridgemont_High.txt,83929,
fatal instinct,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9531_Fatal_Instinct.txt,106873,
fear and loathing in las vegas,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9532_Fear_and_Loathing_in_Las_Vegas.txt,120669,
a few good men,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9535_A_Few_Good_Men.txt,104257,
from dusk till dawn,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a953d_From_Dusk_till_Dawn.txt,116367,
gang related,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a953f_Gang_Related.txt,118900,
get shorty,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9540_Get_Shorty.txt,5761496,
ghost ship,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9543_Ghost_Ship.txt,288477,
ghost world,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9544_Ghost_World.txt,162346,
the godfather,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9545_The_Godfather.txt,68646,
gods and monsters,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9546_Gods_and_Monsters.txt,120684,
good will hunting,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9547_Good_Will_Hunting.txt,119217,
hannibal,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a954f_Hannibal.txt,2243973,3
hannibal,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9550_Hannibal.txt,212985,
hardcore,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9551_Hardcore.txt,79271,
hard rain,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9553_Hard_Rain.txt,120696,
hellboy,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9554_Hellboy.txt,167190,
hellraiser,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9555_Hellraiser.txt,93177,
hellbound  hellraiser ii,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9556_Hellbound__Hellraiser_II.txt,95294,
high fidelity,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9557_High_Fidelity.txt,146882,
hope and glory,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9559_Hope_and_Glory.txt,93209,
the horse whisperer,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a955a_The_Horse_Whisperer.txt,119314,
house of 1000 corpses,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a955c_House_of_1000_Corpses.txt,251736,
human nature,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a955e_Human_Nature.txt,219822,
the hustler,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a955f_The_Hustler.txt,54997,
i am sam,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9560_I_Am_Sam.txt,277027,
i ll do anything,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9561_I_ll_Do_Anything.txt,110097,
independence day,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9562_Independence_Day.txt,116629,
the insider,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9565_The_Insider.txt,140352,
intolerable cruelty,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9566_Intolerable_Cruelty.txt,138524,
it s a wonderful life,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9569_It_s_a_Wonderful_Life.txt,38650,
jacob s ladder,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a956c_Jacob_s_Ladder.txt,99871,
kalifornia,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9572_Kalifornia.txt,107302,
kate   leopold,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9573_Kate___Leopold.txt,35423,
kramer vs  kramer,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9575_Kramer_vs__Kramer.txt,79417,
kundun,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9576_Kundun.txt,119485,
l a  confidential,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9577_L_A__Confidential.txt,119488,
the ladykillers,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9578_The_Ladykillers.txt,335245,
the last temptation of christ,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9579_The_Last_Temptation_of_Christ.txt,95497,
legally blonde,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a957b_Legally_Blonde.txt,250494,
the life of david gale,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a957d_The_Life_of_David_Gale.txt,289992,
little miss sunshine,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a957f_Little_Miss_Sunshine.txt,449059,
logan s run,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9582_Logan_s_Run.txt,74812,
lone star,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9583_Lone_Star.txt,116905,
the long kiss goodnight,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9584_The_Long_Kiss_Goodnight.txt,116908,
the lord of the rings  the return of the king,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9585_The_Lord_of_the_Rings__The_Return_of_the_King.txt,167260,
lost highway,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9586_Lost_Highway.txt,116922,
major league,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a958c_Major_League.txt,97815,
malcolm x,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a958d_Malcolm_X.txt,104797,
manhunter,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a958e_Manhunter.txt,91474,
men in black,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9594_Men_in_Black.txt,119654,
midnight cowboy,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9597_Midnight_Cowboy.txt,64665,
mission to mars,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a959c_Mission_to_Mars.txt,183523,
moonstruck,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95a0_Moonstruck.txt,93565,
music of the heart,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95a3_Music_of_the_Heart.txt,166943,
mystery men,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95a4_Mystery_Men.txt,132347,
the night of the hunter,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95a6_The_Night_of_the_Hunter.txt,48424,
a nightmare on elm street,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95a7_A_Nightmare_on_Elm_Street.txt,87800,
nurse betty,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ab_Nurse_Betty.txt,171580,
an officer and a gentleman,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ac_An_Officer_and_a_Gentleman.txt,84434,
one flew over the cuckoo s nest,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ad_One_Flew_Over_the_Cuckoo_s_Nest.txt,73486,
out of sight,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ae_Out_of_Sight.txt,120780,
panther,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95af_Panther.txt,114084,
peeping tom,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95b0_Peeping_Tom.txt,54167,
pirates of the caribbean  the curse of the black pearl,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95b3_Pirates_of_the_Caribbean__The_Curse_of_the_Black_Pearl.txt,325980,
platoon,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95b4_Platoon.txt,91763,
the program,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95b8_The_Program.txt,107889,
the prophecy,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95b9_The_Prophecy.txt,114194,
psycho,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ba_Psycho.txt,54215,
the public eye,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95bb_The_Public_Eye.txt,105187,
quills,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95bd_Quills.txt,180073,
raging bull,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95bf_Raging_Bull.txt,81398,
raising arizona,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95c1_Raising_Arizona.txt,93822,
rear window,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95c2_Rear_Window.txt,47396,
ride the high country,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95c5_Ride_the_High_Country.txt,56412,
rocky,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95c6_Rocky.txt,75148,
schindler s list,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ca_Schindler_s_List.txt,108052,
the searchers,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95cc_The_Searchers.txt,49730,
sense and sensibility,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95cd_Sense_and_Sensibility.txt,114388,
the siege,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95d5_The_Siege.txt,133952,
the silence of the lambs,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95d7_The_Silence_of_the_Lambs.txt,102926,
the sixth sense,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95d9_The_Sixth_Sense.txt,167404,
slash,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95da_Slash.txt,301848,
sling blade,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95db_Sling_Blade.txt,117666,
smokin  aces,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95de_Smokin__Aces.txt,475394,
some like it hot,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95e1_Some_Like_It_Hot.txt,53291,
stalag 17,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95e3_Stalag_17.txt,46359,
the sting,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ed_The_Sting.txt,70735,
stolen summer,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ee_Stolen_Summer.txt,286162,
swingers,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ef_Swingers.txt,117802,
the talented mr  ripley,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95f0_The_Talented_Mr__Ripley.txt,134119,
